QueryID,Tables,truecardinality_Estimate
777,MI MK,204
777,MI MI_IDX,446151
777,MC MI,3066282
777,MI_IDX MK,362
777,MC MK,785
777,MC MI_IDX,4073078
777,MI MK T,12
777,MI MI_IDX T,86789
777,MC MI T,556307
777,MI_IDX MK T,52
777,MC MK T,149
777,MC MI_IDX T,484508
777,MI MI_IDX MK,684
777,MC MI MK,6050
777,MC MI MI_IDX,9450533
777,MC MI_IDX MK,2167
777,MI MI_IDX MK T,36
777,MC MI MK T,108
777,MC MI MI_IDX T,1722392
777,MC MI_IDX MK T,460
777,MC MI MI_IDX MK,20958
777,MC MI MI_IDX MK T,324
778,MI T,1962
778,MK T,930944
778,MI_IDX T,200306
778,MC T,418193
778,MI MK,477004
778,MI MI_IDX,18762
778,MC MI,113111
778,MI_IDX MK,10424626
778,MC MK,34863638
778,MC MI_IDX,4073078
778,MI MK T,161691
778,MI MI_IDX T,5994
778,MC MI T,39014
778,MI_IDX MK T,2450233
778,MC MK T,9980597
778,MC MI_IDX T,756744
778,MI MI_IDX MK,1497076
778,MC MI MK,11541773
778,MC MI MI_IDX,355074
778,MC MI_IDX MK,101051093
778,MI MI_IDX MK T,502203
778,MC MI MK T,4067556
778,MC MI MI_IDX T,121745
778,MC MI_IDX MK T,29655629
778,MC MI MI_IDX MK,37274575
778,MC MI MI_IDX MK T,12919414
779,MI T,4784725
779,MK T,1815928
779,MI_IDX T,128102
779,MC T,418096
779,MI MK,235420417
779,MI MI_IDX,6930334
779,MC MI,47903401
779,MI_IDX MK,3461792
779,MC MK,26443187
779,MC MI_IDX,770661
779,MI MK T,135009615
779,MI MI_IDX T,2820353
779,MC MI T,25332750
779,MI_IDX MK T,1618576
779,MC MK T,14688520
779,MC MI_IDX T,296615
779,MI MI_IDX MK,226695005
779,MC MI MK,4103578498
779,MC MI MI_IDX,43892445
779,MC MI_IDX MK,25560390
779,MI MI_IDX MK T,132670181
779,MC MI MK T,2468375325
779,MC MI MI_IDX T,23988175
779,MC MI_IDX MK T,14433965
779,MC MI MI_IDX MK,4093132987
779,MC MI MI_IDX MK T,2464368142
780,MI T,145893
780,MK T,1089545
780,MI_IDX T,109576
780,MC T,297476
780,MI MK,28576783
780,MI MI_IDX,559610
780,MC MI,5184962
780,MI_IDX MK,3461792
780,MC MK,26443187
780,MC MI_IDX,770661
780,MI MK T,7095237
780,MI MI_IDX T,137249
780,MC MI T,1282223
780,MI_IDX MK T,859673
780,MC MK T,6749247
780,MC MI_IDX T,191441
780,MI MI_IDX MK,28372682
780,MC MI MK,541475677
780,MC MI MI_IDX,5169012
780,MC MI_IDX MK,25560390
780,MI MI_IDX MK T,7049043
780,MC MI MK T,136184797
780,MC MI MI_IDX T,1278366
780,MC MI_IDX MK T,6556480
780,MC MI MI_IDX MK,541331751
780,MC MI MI_IDX MK T,136139256
781,MI T,1432665
781,MK T,62
781,MI_IDX T,38824
781,MC T,98751
781,MI MK,32746
781,MI MI_IDX,6930334
781,MC MI,47903401
781,MI_IDX MK,490
781,MC MK,3631
781,MC MI_IDX,770661
781,MI MK T,4778
781,MI MI_IDX T,872400
781,MC MI T,8504657
781,MI_IDX MK T,56
781,MC MK T,542
781,MC MI_IDX T,81612
781,MI MI_IDX MK,32007
781,MC MI MK,523472
781,MC MI MI_IDX,43892445
781,MC MI_IDX MK,3574
781,MI MI_IDX MK T,4693
781,MC MI MK T,75154
781,MC MI MI_IDX T,8331974
781,MC MI_IDX MK T,541
781,MC MI MI_IDX MK,523036
781,MC MI MI_IDX MK T,75133
782,MI T,3219
782,MK T,705
782,MI_IDX T,23750
782,MC T,57399
782,MI MK,1960
782,MI MI_IDX,97544
782,MC MI,686616
782,MI_IDX MK,2933
782,MC MK,15648
782,MC MI_IDX,770661
782,MI MK T,96
782,MI MI_IDX T,2245
782,MC MI T,8451
782,MI_IDX MK T,543
782,MC MK T,1293
782,MC MI_IDX T,31159
782,MI MI_IDX MK,1864
782,MC MI MK,26489
782,MC MI MI_IDX,652370
782,MC MI_IDX MK,15111
782,MI MI_IDX MK T,95
782,MC MI MK T,395
782,MC MI MI_IDX T,7631
782,MC MI_IDX MK T,1142
782,MC MI MI_IDX MK,26417
782,MC MI MI_IDX MK T,394
783,MI T,176017
783,MK T,2
783,MI_IDX T,25042
783,MC T,64899
783,MI MK,373
783,MI MI_IDX,1118984
783,MC MI,7661951
783,MI_IDX MK,32
783,MC MK,349
783,MC MI_IDX,770661
783,MI MK T,45
783,MI MI_IDX T,73271
783,MC MI T,563572
783,MI_IDX MK T,2
783,MC MK T,25
783,MC MI_IDX T,40087
783,MI MI_IDX MK,373
783,MC MI MK,7963
783,MC MI MI_IDX,7090767
783,MC MI_IDX MK,349
783,MI MI_IDX MK T,45
783,MC MI MK T,1034
783,MC MI MI_IDX T,531559
783,MC MI_IDX MK T,25
783,MC MI MI_IDX MK,7963
783,MC MI MI_IDX MK T,1034
784,MI T,24527
784,MK T,18
784,MI_IDX T,28
784,MC T,64507
784,MI MK,2225
784,MI MI_IDX,12695
784,MC MI,3359730
784,MI_IDX MK,7
784,MC MK,2434
784,MC MI_IDX,7594
784,MI MK T,498
784,MI MI_IDX T,1721
784,MC MI T,309974
784,MI_IDX MK T,3
784,MC MK T,364
784,MC MI_IDX T,862
784,MI MI_IDX MK,346
784,MC MI MK,51964
784,MC MI MI_IDX,434678
784,MC MI_IDX MK,225
784,MI MI_IDX MK T,252
784,MC MI MK T,18822
784,MC MI MI_IDX T,59308
784,MC MI_IDX MK T,117
784,MC MI MI_IDX MK,13872
784,MC MI MI_IDX MK T,11128
785,MI T,4558
785,MK T,1
785,MI_IDX T,54
785,MC T,320
785,MI MK,875
785,MI MI_IDX,6930334
785,MC MI,47903401
785,MI_IDX MK,2
785,MC MK,40
785,MC MI_IDX,770661
785,MI MK T,855
785,MI MI_IDX T,3194
785,MC MI T,68555
785,MI_IDX MK T,1
785,MC MK T,40
785,MC MI_IDX T,220
785,MI MI_IDX MK,875
785,MC MI MK,34200
785,MC MI MI_IDX,43892445
785,MC MI_IDX MK,40
785,MI MI_IDX MK T,855
785,MC MI MK T,34200
785,MC MI MI_IDX T,67499
785,MC MI_IDX MK T,40
785,MC MI MI_IDX MK,34200
785,MC MI MI_IDX MK T,34200
786,MI T,471326
786,MK T,4195
786,MI_IDX T,436710
786,MC T,1206606
786,MI MK,18902
786,MI MI_IDX,414413
786,MC MI,3940494
786,MI_IDX MK,3406
786,MC MK,23900
786,MC MI_IDX,770661
786,MI MK T,18671
786,MI MI_IDX T,402922
786,MC MI T,3825947
786,MI_IDX MK T,3315
786,MC MK T,23387
786,MC MI_IDX T,741772
786,MI MI_IDX MK,18794
786,MC MI MK,291029
786,MC MI MI_IDX,3881432
786,MC MI_IDX MK,23312
786,MI MI_IDX MK T,18569
786,MC MI MK T,287120
786,MC MI MI_IDX T,3769751
786,MC MI_IDX MK T,22826
786,MC MI MI_IDX MK,290845
786,MC MI MI_IDX MK T,286941
787,MI T,108624
787,MK T,2886675
787,MI_IDX T,209880
787,MC T,1307690
787,MI MK,10572607
787,MI MI_IDX,108904
787,MC MI,2348693
787,MI_IDX MK,3461792
787,MC MK,34863638
787,MC MI_IDX,1354883
787,MI MK T,10553204
787,MI MI_IDX T,108494
787,MC MI T,2345253
787,MI_IDX MK T,2503305
787,MC MK T,29950847
787,MC MI_IDX T,773084
787,MI MI_IDX MK,10572518
787,MC MI MK,291280662
787,MC MI MI_IDX,2348537
787,MC MI_IDX MK,33227886
787,MI MI_IDX MK T,10553115
787,MC MI MK T,291055987
787,MC MI MI_IDX T,2345097
787,MC MI_IDX MK T,29154412
787,MC MI MI_IDX MK,291280487
787,MC MI MI_IDX MK T,291055812
788,MI T,80157
788,MK T,231
788,MI_IDX T,193884
788,MC T,155258
788,MI MK,10445
788,MI MI_IDX,1692649
788,MC MI,5184962
788,MI_IDX MK,7136
788,MC MK,16276
788,MC MI_IDX,2319675
788,MI MK T,1352
788,MI MI_IDX T,227342
788,MC MI T,739857
788,MI_IDX MK T,575
788,MC MK T,1774
788,MC MI_IDX T,308323
788,MI MI_IDX MK,31853
788,MC MI MK,200298
788,MC MI MI_IDX,15959386
788,MC MI_IDX MK,47976
788,MI MI_IDX MK T,4160
788,MC MI MK T,31314
788,MC MI MI_IDX T,2246812
788,MC MI_IDX MK T,5262
788,MC MI MI_IDX MK,624833
788,MC MI MI_IDX MK T,96878
789,MI T,8442
789,MK T,19839
789,MI_IDX T,2212
789,MC T,5054
789,MI MK,28576783
789,MI MI_IDX,559610
789,MC MI,5184962
789,MI_IDX MK,3461792
789,MC MK,26443187
789,MC MI_IDX,770661
789,MI MK T,359869
789,MI MI_IDX T,8389
789,MC MI T,20612
789,MI_IDX MK T,18393
789,MC MK T,50384
789,MC MI_IDX T,3293
789,MI MI_IDX MK,28372682
789,MC MI MK,541475677
789,MC MI MI_IDX,5169012
789,MC MI_IDX MK,25560390
789,MI MI_IDX MK T,359739
789,MC MI MK T,1458991
789,MC MI MI_IDX T,20520
789,MC MI_IDX MK T,48079
789,MC MI MI_IDX MK,541331751
789,MC MI MI_IDX MK T,1458679
790,MI T,3641599
790,MK T,1312760
790,MI_IDX T,87692
790,MC T,351972
790,MI MK,235420417
790,MI MI_IDX,6930334
790,MC MI,47903401
790,MI_IDX MK,3461792
790,MC MK,26443187
790,MC MI_IDX,770661
790,MI MK T,65097565
790,MI MI_IDX T,1752923
790,MC MI T,13381030
790,MI_IDX MK T,1124536
790,MC MK T,8448860
790,MC MI_IDX T,213043
790,MI MI_IDX MK,226695005
790,MC MI MK,4103578498
790,MC MI MI_IDX,43892445
790,MC MI_IDX MK,25560390
790,MI MI_IDX MK T,62716748
790,MC MI MK T,988201352
790,MC MI MI_IDX T,11787332
790,MC MI_IDX MK T,8101732
790,MC MI MI_IDX MK,4093132987
790,MC MI MI_IDX MK T,982411246
791,MI T,108488
791,MK T,1249919
791,MI_IDX T,95704
791,MC T,250039
791,MI MK,17878646
791,MI MI_IDX,300407
791,MC MI,3359730
791,MI_IDX MK,3461792
791,MC MK,26443187
791,MC MI_IDX,770661
791,MI MK T,8290596
791,MI MI_IDX T,95231
791,MC MI T,1478748
791,MI_IDX MK T,1116777
791,MC MK T,11475795
791,MC MI_IDX T,208775
791,MI MI_IDX MK,17651495
791,MC MI MK,379965859
791,MC MI MI_IDX,3307730
791,MC MI_IDX MK,25560390
791,MI MI_IDX MK T,8176460
791,MC MI MK T,193680063
791,MC MI MI_IDX T,1470695
791,MC MI_IDX MK T,11409515
791,MC MI MI_IDX MK,379806162
791,MC MI MI_IDX MK T,193639063
792,MI T,2003411
792,MK T,415
792,MI_IDX T,153015
792,MC T,316314
792,MI MK,242490
792,MI MI_IDX,20885030
792,MC MI,67371414
792,MI_IDX MK,6431
792,MC MK,29778
792,MC MI_IDX,4073078
792,MI MK T,57638
792,MI MI_IDX T,3357704
792,MC MI T,13458859
792,MI_IDX MK T,1227
792,MC MK T,6902
792,MC MI_IDX T,577814
792,MI MI_IDX MK,739102
792,MC MI MK,6160740
792,MC MI MI_IDX,177388547
792,MC MI_IDX MK,89285
792,MI MI_IDX MK T,177605
792,MC MI MK T,1573977
792,MC MI MI_IDX T,37549186
792,MC MI_IDX MK T,20990
792,MC MI MI_IDX MK,19097097
792,MC MI MI_IDX MK T,4917616
793,MI T,2512252
793,MK T,629
793,MI_IDX T,248966
793,MC T,449872
793,MI MK,192924
793,MI MI_IDX,20885030
793,MC MI,67371414
793,MI_IDX MK,8409
793,MC MK,29790
793,MC MI_IDX,4073078
793,MI MK T,39379
793,MI MI_IDX T,3555485
793,MC MI T,12065946
793,MI_IDX MK T,1625
793,MC MK T,6583
793,MC MI_IDX T,759017
793,MI MI_IDX MK,588040
793,MC MI MK,4431620
793,MC MI MI_IDX,177388547
793,MC MI_IDX MK,89254
793,MI MI_IDX MK T,119861
793,MC MI MK T,1029263
793,MC MI MI_IDX T,32490531
793,MC MI_IDX MK T,19707
793,MC MI MI_IDX MK,14005040
793,MC MI MI_IDX MK T,3241671
794,MI T,1789
794,MK T,10
794,MI_IDX T,137672
794,MC T,179536
794,MI MK,39
794,MI MI_IDX,19789
794,MC MI,105613
794,MI_IDX MK,168
794,MC MK,540
794,MC MI_IDX,2319675
794,MI MK T,19
794,MI MI_IDX T,5534
794,MC MI T,28557
794,MI_IDX MK T,27
794,MC MK T,127
794,MC MI_IDX T,329539
794,MI MI_IDX MK,117
794,MC MI MK,800
794,MC MI MI_IDX,332738
794,MC MI_IDX MK,1611
794,MI MI_IDX MK T,57
794,MC MI MK T,466
794,MC MI MI_IDX T,91289
794,MC MI_IDX MK T,381
794,MC MI MI_IDX MK,2400
794,MC MI MI_IDX MK T,1398
795,MI T,176679
795,MK T,45
795,MI_IDX T,60683
795,MC T,52132
795,MI MK,9946
795,MI MI_IDX,3367474
795,MC MI,7661951
795,MI_IDX MK,3484
795,MC MK,8201
795,MC MI_IDX,2319675
795,MI MK T,491
795,MI MI_IDX T,178471
795,MC MI T,438183
795,MI_IDX MK T,66
795,MC MK T,311
795,MC MI_IDX T,98817
795,MI MI_IDX MK,29369
795,MC MI MK,153880
795,MC MI MI_IDX,21608741
795,MC MI_IDX MK,23371
795,MI MI_IDX MK T,1404
795,MC MI MK T,12680
795,MC MI MI_IDX T,1261793
795,MC MI_IDX MK T,885
795,MC MI MI_IDX MK,476672
795,MC MI MI_IDX MK T,37995
796,MI T,18136
796,MK T,2886675
796,MI_IDX T,209880
796,MC T,667070
796,MI MK,1649565
796,MI MI_IDX,18129
796,MC MI,308710
796,MI_IDX MK,3461792
796,MC MK,26443187
796,MC MI_IDX,770661
796,MI MK T,1647808
796,MI MI_IDX T,18058
796,MC MI T,308346
796,MI_IDX MK T,2503305
796,MC MK T,23473455
796,MC MI_IDX T,470474
796,MI MI_IDX MK,1649358
796,MC MI MK,37958076
796,MC MI MI_IDX,308623
796,MC MI_IDX MK,25560390
796,MI MI_IDX MK T,1647625
796,MC MI MK T,37945631
796,MC MI MI_IDX T,308268
796,MC MI_IDX MK T,23041952
796,MC MI MI_IDX MK,37957699
796,MC MI MI_IDX MK T,37945282
797,MI T,8472723
797,MK T,61
797,MI_IDX T,264875
797,MC T,1526120
797,MI MK,13558
797,MI MI_IDX,6930334
797,MC MI,67371414
797,MI_IDX MK,115
797,MC MK,1528
797,MC MI_IDX,1354883
797,MI MK T,6387
797,MI MI_IDX T,4221179
797,MC MI T,40141013
797,MI_IDX MK T,58
797,MC MK T,749
797,MC MI_IDX T,782767
797,MI MI_IDX MK,13407
797,MC MI MK,323079
797,MC MI MI_IDX,57984052
797,MC MI_IDX MK,1513
797,MI MI_IDX MK T,6360
797,MC MI MK T,146858
797,MC MI MI_IDX T,33994942
797,MC MI_IDX MK T,742
797,MC MI MI_IDX MK,322878
797,MC MI MI_IDX MK T,146796
798,MI T,6829
798,MK T,208832
798,MI_IDX T,11914
798,MC T,100146
798,MI MK,28576783
798,MI MI_IDX,559610
798,MC MI,5184962
798,MI_IDX MK,3461792
798,MC MK,26443187
798,MC MI_IDX,770661
798,MI MK T,385823
798,MI MI_IDX T,6804
798,MC MI T,62683
798,MI_IDX MK T,143815
798,MC MK T,977850
798,MC MI_IDX T,29058
798,MI MI_IDX MK,28372682
798,MC MI MK,541475677
798,MC MI MI_IDX,5169012
798,MC MI_IDX MK,25560390
798,MI MI_IDX MK T,385507
798,MC MI MK T,6086142
798,MC MI MI_IDX T,62649
798,MC MI_IDX MK T,831404
798,MC MI MI_IDX MK,541331751
798,MC MI MI_IDX MK T,6085577
799,MI T,32
799,MK T,1
799,MI_IDX T,5
799,MC T,33
799,MI MK,672
799,MI MI_IDX,559610
799,MC MI,6445512
799,MI_IDX MK,57
799,MC MK,650
799,MC MI_IDX,1354883
799,MI MK T,32
799,MI MI_IDX T,32
799,MC MI T,768
799,MI_IDX MK T,1
799,MC MK T,24
799,MC MI_IDX T,27
799,MI MI_IDX MK,672
799,MC MI MK,14737
799,MC MI MI_IDX,6406324
799,MC MI_IDX MK,649
799,MI MI_IDX MK T,32
799,MC MI MK T,768
799,MC MI MI_IDX T,768
799,MC MI_IDX MK T,24
799,MC MI MI_IDX MK,14737
799,MC MI MI_IDX MK T,768
800,MI T,4882
800,MK T,1
800,MI_IDX T,7444
800,MC T,18199
800,MI MK,113
800,MI MI_IDX,559610
800,MC MI,5184962
800,MI_IDX MK,5
800,MC MK,40
800,MC MI_IDX,770661
800,MI MK T,95
800,MI MI_IDX T,4180
800,MC MI T,40179
800,MI_IDX MK T,1
800,MC MK T,23
800,MC MI_IDX T,10182
800,MI MI_IDX MK,113
800,MC MI MK,2333
800,MC MI MI_IDX,5169012
800,MC MI_IDX MK,39
800,MI MI_IDX MK T,95
800,MC MI MK T,2185
800,MC MI MI_IDX T,39989
800,MC MI_IDX MK T,23
800,MC MI MI_IDX MK,2333
800,MC MI MI_IDX MK T,2185
801,MI T,66584
801,MK T,1517514
801,MI_IDX T,323720
801,MC T,654211
801,MI MK,14162209
801,MI MI_IDX,539061
801,MC MI,3085563
801,MI_IDX MK,10424626
801,MC MK,34863638
801,MC MI_IDX,4073078
801,MI MK T,6932197
801,MI MI_IDX T,204266
801,MC MI T,1455259
801,MI_IDX MK T,4025454
801,MC MK T,15285301
801,MC MI_IDX T,1184449
801,MI MI_IDX MK,44065071
801,MC MI MK,375056871
801,MC MI MI_IDX,9582716
801,MC MI_IDX MK,101051093
801,MI MI_IDX MK T,21706538
801,MC MI MK T,187690126
801,MC MI MI_IDX T,4560050
801,MC MI_IDX MK T,45378035
801,MC MI MI_IDX MK,1188331654
801,MC MI MI_IDX MK T,598658181
802,MI T,11692612
802,MK T,3999
802,MI_IDX T,387388
802,MC T,1051334
802,MI MK,167358
802,MI MI_IDX,6930334
802,MC MI,47903401
802,MI_IDX MK,3075
802,MC MK,17943
802,MC MI_IDX,770661
802,MI MK T,145247
802,MI MI_IDX T,5953320
802,MC MI T,41346134
802,MI_IDX MK T,2653
802,MC MK T,15490
802,MC MI_IDX T,663056
802,MI MI_IDX MK,152609
802,MC MI MK,2183990
802,MC MI MI_IDX,43892445
802,MC MI_IDX MK,17231
802,MI MI_IDX MK T,132320
802,MC MI MK T,1896692
802,MC MI MI_IDX T,38071385
802,MC MI_IDX MK T,14865
802,MC MI MI_IDX MK,2176405
802,MC MI MI_IDX MK T,1889972
803,MI T,6962183
803,MK T,2230489
803,MI_IDX T,206972
803,MC T,628583
803,MI MK,235420417
803,MI MI_IDX,6930334
803,MC MI,19468013
803,MI_IDX MK,3461792
803,MC MK,8420451
803,MC MI_IDX,584222
803,MI MK T,105887103
803,MI MI_IDX T,3340740
803,MC MI T,8484352
803,MI_IDX MK T,1815762
803,MC MK T,3305768
803,MC MI_IDX T,248727
803,MI MI_IDX MK,226695005
803,MC MI MK,744178976
803,MC MI MI_IDX,14091607
803,MC MI_IDX MK,7667496
803,MI MI_IDX MK T,102030173
803,MC MI MK T,214772849
803,MC MI MI_IDX T,5380731
803,MC MI_IDX MK T,2957896
803,MC MI MI_IDX MK,736474993
803,MC MI MI_IDX MK T,211010863
804,MI T,16374
804,MK T,68
804,MI_IDX T,452314
804,MC T,1051700
804,MI MK,1555
804,MI MI_IDX,446151
804,MC MI,3066282
804,MI_IDX MK,783
804,MC MK,3960
804,MC MI_IDX,4073078
804,MI MK T,152
804,MI MI_IDX T,48298
804,MC MI T,261094
804,MI_IDX MK T,205
804,MC MK T,940
804,MC MI_IDX T,1430221
804,MI MI_IDX MK,4780
804,MC MI MK,49810
804,MC MI MI_IDX,9450533
804,MC MI_IDX MK,11965
804,MI MI_IDX MK T,509
804,MC MI MK T,5015
804,MC MI MI_IDX T,834408
804,MC MI_IDX MK T,2851
804,MC MI MI_IDX MK,153665
804,MC MI MI_IDX MK T,16688
805,MI T,653
805,MK T,189
805,MI_IDX T,1
805,MC T,37
805,MI MK,235420417
805,MI MI_IDX,6930334
805,MC MI,47903401
805,MI_IDX MK,3461792
805,MC MK,26443187
805,MC MI_IDX,770661
805,MI MK T,123417
805,MI MI_IDX T,653
805,MC MI T,24161
805,MI_IDX MK T,189
805,MC MK T,6993
805,MC MI_IDX T,37
805,MI MI_IDX MK,226695005
805,MC MI MK,4103578498
805,MC MI MI_IDX,43892445
805,MC MI_IDX MK,25560390
805,MI MI_IDX MK T,123417
805,MC MI MK T,4566429
805,MC MI MI_IDX T,24161
805,MC MI_IDX MK T,6993
805,MC MI MI_IDX MK,4093132987
805,MC MI MI_IDX MK T,4566429
806,MI T,5942198
806,MK T,2079298
806,MI_IDX T,458971
806,MC T,931605
806,MI MK,235420417
806,MI MI_IDX,20885030
806,MC MI,67371414
806,MI_IDX MK,10424626
806,MC MK,34863638
806,MC MI_IDX,4073078
806,MI MK T,151489073
806,MI MI_IDX T,9910405
806,MC MI T,38539378
806,MI_IDX MK T,5474531
806,MC MK T,21390074
806,MC MI_IDX T,1685029
806,MI MI_IDX MK,696176855
806,MC MI MK,4847757474
806,MC MI MI_IDX,177388547
806,MC MI_IDX MK,101051093
806,MI MI_IDX MK T,456571814
806,MC MI MK T,3325012880
806,MC MI MI_IDX T,106936734
806,MC MI_IDX MK T,63475966
806,MC MI MI_IDX MK,15099690486
806,MC MI MI_IDX MK T,10387049239
807,MI T,127992
807,MK T,2886675
807,MI_IDX T,209880
807,MC T,667070
807,MI MK,14162209
807,MI MI_IDX,176702
807,MC MI,2621452
807,MI_IDX MK,3461792
807,MC MK,26443187
807,MC MI_IDX,770661
807,MI MK T,13407863
807,MI MI_IDX T,127297
807,MC MI T,2450151
807,MI_IDX MK T,2503305
807,MC MK T,23473455
807,MC MI_IDX T,470474
807,MI MI_IDX MK,14148568
807,MC MI MK,328571592
807,MC MI MI_IDX,2619577
807,MC MI_IDX MK,25560390
807,MI MI_IDX MK T,13402896
807,MC MI MK T,323635096
807,MC MI MI_IDX T,2449643
807,MC MI_IDX MK T,23041952
807,MC MI MI_IDX MK,328561787
807,MC MI MI_IDX MK T,323629521
808,MI T,13443481
808,MK T,936
808,MI_IDX T,446332
808,MC T,1208562
808,MI MK,70859
808,MI MI_IDX,6930334
808,MC MI,47903401
808,MI_IDX MK,841
808,MC MK,6379
808,MC MI_IDX,770661
808,MI MK T,69946
808,MI MI_IDX T,6834115
808,MC MI T,47174883
808,MI_IDX MK T,836
808,MC MK T,6306
808,MC MI_IDX T,759813
808,MI MI_IDX MK,69698
808,MC MI MK,1466450
808,MC MI MI_IDX,43892445
808,MC MI_IDX MK,6251
808,MI MI_IDX MK T,68785
808,MC MI MK T,1429798
808,MC MI MI_IDX T,43379747
808,MC MI_IDX MK T,6178
808,MC MI MI_IDX MK,1464155
808,MC MI MI_IDX MK T,1427503
809,MI T,399906
809,MK T,4
809,MI_IDX T,13166
809,MC T,72254
809,MI MK,38857
809,MI MI_IDX,6930334
809,MC MI,67371414
809,MI_IDX MK,225
809,MC MK,3449
809,MC MI_IDX,1354883
809,MI MK T,823
809,MI MI_IDX T,211226
809,MC MI T,2074991
809,MI_IDX MK T,4
809,MC MK T,68
809,MC MI_IDX T,39144
809,MI MI_IDX MK,38721
809,MC MI MK,1076145
809,MC MI MI_IDX,57984052
809,MC MI_IDX MK,3429
809,MI MI_IDX MK T,823
809,MC MI MK T,18613
809,MC MI MI_IDX T,1799618
809,MC MI_IDX MK T,68
809,MC MI MI_IDX MK,1075953
809,MC MI MI_IDX MK T,18613
810,MI T,253
810,MK T,1
810,MI_IDX T,87
810,MC T,100
810,MI MK,12
810,MI MI_IDX,3367474
810,MC MI,7661951
810,MI_IDX MK,3
810,MC MK,18
810,MC MI_IDX,2319675
810,MI MK T,12
810,MI MI_IDX T,555
810,MC MI T,1326
810,MI_IDX MK T,3
810,MC MK T,18
810,MC MI_IDX T,216
810,MI MI_IDX MK,36
810,MC MI MK,216
810,MC MI MI_IDX,21608741
810,MC MI_IDX MK,54
810,MI MI_IDX MK T,36
810,MC MI MK T,216
810,MC MI MI_IDX T,3900
810,MC MI_IDX MK T,54
810,MC MI MI_IDX MK,648
810,MC MI MI_IDX MK T,648
811,MI T,72
811,MK T,1360
811,MI_IDX T,92
811,MC T,312
811,MI MK,14162209
811,MI MI_IDX,176702
811,MC MI,2621452
811,MI_IDX MK,3461792
811,MC MK,26443187
811,MC MI_IDX,770661
811,MI MK T,5168
811,MI MI_IDX T,72
811,MC MI T,1377
811,MI_IDX MK T,1066
811,MC MK T,10558
811,MC MI_IDX T,240
811,MI MI_IDX MK,14148568
811,MC MI MK,328571592
811,MC MI MI_IDX,2619577
811,MC MI_IDX MK,25560390
811,MI MI_IDX MK T,5168
811,MC MI MK T,121580
811,MC MI MI_IDX T,1377
811,MC MI_IDX MK T,10371
811,MC MI MI_IDX MK,328561787
811,MC MI MI_IDX MK T,121580
812,MI T,123
812,MK T,207
812,MI_IDX T,6
812,MC T,18
812,MI MK,235420417
812,MI MI_IDX,20885030
812,MC MI,47903401
812,MI_IDX MK,10424626
812,MC MK,26443187
812,MC MI_IDX,2319675
812,MI MK T,22563
812,MI MI_IDX T,369
812,MC MI T,1867
812,MI_IDX MK T,621
812,MC MK T,3519
812,MC MI_IDX T,54
812,MI MI_IDX MK,696176855
812,MC MI MK,4103578498
812,MC MI MI_IDX,134835441
812,MC MI_IDX MK,77929120
812,MI MI_IDX MK T,67689
812,MC MI MK T,383571
812,MC MI MI_IDX T,5601
812,MC MI_IDX MK T,10557
812,MC MI MI_IDX MK,12840599002
812,MC MI MI_IDX MK T,1150713
813,MI T,9346285
813,MK T,1611
813,MI_IDX T,310182
813,MC T,1717879
813,MI MK,161042
813,MI MI_IDX,6930334
813,MC MI,67371414
813,MI_IDX MK,2200
813,MC MK,22276
813,MC MI_IDX,1354883
813,MI MK T,110644
813,MI MI_IDX T,4735999
813,MC MI T,45748263
813,MI_IDX MK T,1492
813,MC MK T,15135
813,MC MI_IDX T,922613
813,MI MI_IDX MK,158393
813,MC MI MK,3113481
813,MC MI MI_IDX,57984052
813,MC MI_IDX MK,22062
813,MI MI_IDX MK T,109033
813,MC MI MK T,2187001
813,MC MI MI_IDX T,39463908
813,MC MI_IDX MK T,15021
813,MC MI MI_IDX MK,3110602
813,MC MI MI_IDX MK T,2185795
814,MI T,1861
814,MK T,645
814,MI_IDX T,26
814,MC T,106
814,MI MK,235420417
814,MI MI_IDX,6930334
814,MC MI,47903401
814,MI_IDX MK,3461792
814,MC MK,26443187
814,MC MI_IDX,770661
814,MI MK T,133291
814,MI MI_IDX T,1069
814,MC MI T,20001
814,MI_IDX MK T,518
814,MC MK T,12587
814,MC MI_IDX T,87
814,MI MI_IDX MK,226695005
814,MC MI MK,4103578498
814,MC MI MI_IDX,43892445
814,MC MI_IDX MK,25560390
814,MI MI_IDX MK T,131642
814,MC MI MK T,3792947
814,MC MI MI_IDX T,19781
814,MC MI_IDX MK T,12519
814,MC MI MI_IDX MK,4093132987
814,MC MI MI_IDX MK T,3791838
815,MI T,486554
815,MK T,2283
815,MI_IDX T,459925
815,MC T,1274246
815,MI MK,18987
815,MI MI_IDX,414413
815,MC MI,3940494
815,MI_IDX MK,2187
815,MC MK,22738
815,MC MI_IDX,770661
815,MI MK T,18987
815,MI MI_IDX T,414413
815,MC MI T,3940494
815,MI_IDX MK T,2187
815,MC MK T,22738
815,MC MI_IDX T,770661
815,MI MI_IDX MK,18926
815,MC MI MK,360908
815,MC MI MI_IDX,3881432
815,MC MI_IDX MK,22550
815,MI MI_IDX MK T,18926
815,MC MI MK T,360908
815,MC MI MI_IDX T,3881432
815,MC MI_IDX MK T,22550
815,MC MI MI_IDX MK,360636
815,MC MI MI_IDX MK T,360636
816,MI T,7457148
816,MK T,6324
816,MI_IDX T,273003
816,MC T,1326177
816,MI MK,641519
816,MI MI_IDX,6930334
