QueryID,Tables,mssql_Estimate
142,B C P PL U V,125471.0
142,B C P PH PL U,91715.8
142,B C P PH PL V,393186.0
142,C P PH PL U V,115897.0
142,B C P PH U V,1782370.0
142,B C PH PL U V,1266750.0
142,B C P PH PL U V,416334.0
143,P PL,946.643
143,C P,24190.6
143,P V,27455.2
143,P PH,24046.7
143,C PL,32976.1
143,PL V,34801.7
143,PH PL,33581.8
143,B U,65421.5
143,B C,514948.0
143,C U,159655.0
143,C V,588963.0
143,C PH,570106.0
143,PH V,862542.0
143,C P PL,3087.82
143,P PL V,3447.97
143,P PH PL,3145.96
143,B C P,72026.7
143,C P U,22331.3
143,C P V,61096.4
143,C P PH,80394.9
143,P PH V,91243.4
143,B C PL,98185.4
143,C PL U,30441.5
143,C PL V,112370.0
143,C PH PL,108720.0
143,PH PL V,114708.0
143,B C U,372495.0
143,B C V,1753620.0
143,B C PH,1697470.0
143,C U V,543695.0
143,C PH U,526287.0
143,C PH V,1941450.0
143,B C P PL,9193.89
143,C P PL U,2850.48
143,C P PL V,11225.8
143,C P PH PL,10261.9
143,P PH PL V,11455.6
143,B C P U,76267.2
143,B C P V,181913.0
143,B C P PH,239374.0
143,C P U V,56400.5
143,C P PH U,74215.7
143,C P PH V,203047.0
143,B C PL U,103966.0
143,B C PL V,334578.0
143,B C PH PL,323710.0
143,C PL U V,103733.0
143,C PH PL U,100364.0
143,C PH PL V,370384.0
143,B C U V,1856860.0
143,B C PH U,1227890.0
143,B C PH V,5780610.0
143,C PH U V,1792230.0
143,B C P PL U,9735.17
143,B C P PL V,33424.4
143,B C P PH PL,30554.6
143,C P PL U V,10362.9
143,C P PH PL U,9473.2
143,C P PH PL V,37304.3
143,B C P U V,192623.0
143,B C P PH U,253466.0
143,B C P PH V,604566.0
143,C P PH U V,187440.0
143,B C PL U V,354276.0
143,B C PH PL U,342768.0
143,B C PH PL V,1102810.0
143,C PH PL U V,341916.0
143,B C PH U V,6120940.0
143,B C P PL U V,35392.2
143,B C P PH PL U,32353.5
143,B C P PH PL V,111073.0
143,C P PH PL U V,34437.1
143,B C P PH U V,640159.0
143,B C PH PL U V,1167740.0
143,B C P PH PL U V,117612.0
144,P U,37085.3
144,B U,67835.0
144,P V,164592.0
144,C P,116577.0
144,B P,133900.0
144,P PH,114981.0
144,C V,744212.0
144,PH V,1081420.0
144,C PH,574579.0
144,P U V,142213.0
144,C P U,100726.0
144,B P U,132858.0
144,P PH U,99347.9
144,C P V,369143.0
144,B P V,428938.0
144,P PH V,456940.0
144,B C P,211221.0
144,C P PH,225013.0
144,B P PH,358706.0
144,C PH V,2453210.0
144,C P U V,318953.0
144,B P U V,509481.0
144,P PH U V,394813.0
144,B C P U,360853.0
144,C P PH U,194419.0
144,B P PH U,355914.0
144,B C P V,962011.0
144,C P PH V,1024820.0
144,B P PH V,1425510.0
144,B C P PH,701970.0
144,B C P U V,1142650.0
144,C P PH U V,885483.0
144,B P PH U V,1414420.0
144,B C P PH U,696507.0
144,B C P PH V,3197130.0
144,B C P PH U V,3172250.0
145,P U,25500.6
145,P V,111800.0
145,C P,79504.5
145,P PL,2679.71
145,P PH,17961.0
145,C V,741226.0
145,PL V,45106.6
145,PH V,246702.0
145,C PL,34598.1
145,C PH,131605.0
145,PH PL,8005.46
145,P U V,97396.5
145,C P U,69261.5
145,P PL U,2334.47
145,P PH U,15647.0
145,C P V,250743.0
145,P PL V,12161.4
145,P PH V,71091.6
145,C P PL,8811.64
145,C P PH,35148.9
145,P PH PL,2039.83
145,C PL V,147171.0
145,C PH V,559645.0
145,PH PL V,34041.1
145,C PH PL,26122.9
145,C P U V,218439.0
145,P PL U V,10594.6
145,P PH U V,61932.4
145,C P PL U,7676.39
145,C P PH U,30620.4
145,P PH PL U,1777.03
145,C P PL V,39984.3
145,C P PH V,159444.0
145,P PH PL V,9257.43
145,C P PH PL,6707.54
145,C PH PL V,111081.0
145,C P PL U V,34832.9
145,C P PH U V,138902.0
145,P PH PL U V,8064.74
145,C P PH PL U,5843.37
145,C P PH PL V,30436.6
145,C P PH PL U V,26515.3
146,P U,79699.1
146,P V,292061.0
146,C P,143396.0
146,P PL,8340.22
146,P PH,235314.0
146,C V,742023.0
146,PL V,45254.7
146,PH V,1041890.0
146,C PL,34470.7
146,C PH,551949.0
146,PH PL,33648.7
146,P U V,255309.0
146,C P U,125351.0
146,P PL U,7290.69
146,P PH U,205702.0
146,C P V,653102.0
146,P PL V,38003.1
146,P PH V,935147.0
146,C P PL,27344.3
146,C P PH,459143.0
146,P PH PL,26704.6
146,C PL V,147220.0
146,C PH V,2356590.0
146,PH PL V,143720.0
146,C PH PL,109477.0
146,C P U V,570916.0
146,P PL U V,33220.8
146,P PH U V,817469.0
146,C P PL U,23903.3
146,C P PH U,401365.0
146,P PH PL U,23344.1
146,C P PL V,124579.0
146,C P PH V,2091170.0
146,P PH PL V,121675.0
146,C P PH PL,87554.0
146,C PH PL V,467546.0
146,C P PL U V,108902.0
146,C P PH U V,1828020.0
146,P PH PL U V,106364.0
146,C P PH PL U,76536.3
146,C P PH PL V,398873.0
146,C P PH PL U V,348679.0
