QueryID,Tables,factorjoin_Estimate
128,PL C P,122748.08256157755
128,PH C P,599272.7065181662
128,V C P,432614.44661266514
128,PH C PL P,1199450.273181315
128,V C PL P,1249342.490793041
128,V C PH P,6997324.432128478
128,PH P PL,71902.69269391237
128,V P PL,44212.96020822093
128,V P PH,455163.3681011443
128,V PL PH P,755430.7561978585
128,PH C P PL,1079662.024297402
128,V C P PL,798498.0616151164
128,V C P PH,3615073.5085120928
128,V C PL PH P,13275480.332247514
128,V P PL PH,409049.4531956177
128,V C P PL PH,7668053.314620008
129,P C,127853.2691966892
129,PL C P,147914.0
129,PH C P,1027816.0
129,V C P,926060.0
129,PL P,11048.68420911689
129,PH P,234376.54610262788
129,V P,121807.52611607632
129,PH PL P,90012.0
129,V PL P,77741.0
129,V PH P,1311647.0
129,PL C P,147098.05041787174
129,PH C P,913070.056172272
129,V C P,678299.0646014947
129,PH C PL P,1334621.0
129,V C PL P,1342566.0
129,V C PH P,6979752.0
129,PH P PL,89415.3672417347
129,V P PL,67800.41779767412
129,V P PH,929240.9223038104
129,V PL PH P,809019.0
129,PH C P PL,1325066.2270594756
129,V C P PL,1198237.9972061794
129,V C P PH,5813120.011922149
129,V C PL PH P,14224781.0
129,V P PL PH,683899.1603535113
129,V C P PL PH,12372245.239558674
130,P C,171399.0
130,PL C P,179227.42393120445
130,PH C P,1027140.0289337412
130,U C,60641.10008497499
130,PL P,10186.0
130,PH P,298004.2440106416
130,PH PL P,99220.7253565939
130,PL C P,179227.42393120445
130,PH C P,1027140.0289337412
130,U C P,61405.34501986449
130,PH C PL P,1766850.3122139534
130,U C PL P,113247.96440752262
130,U C PH P,350912.25716336747
130,PH P PL,99220.7253565939
130,PH C P PL,1766850.3122139534
130,U C P PL,113247.96440752262
130,U C P PH,350912.25716336747
130,U C PL PH P,1030004.6426902775
130,U C P PL PH,1030004.6426902775
131,P C U,1631365.081356615
131,PH C U,22589868.60423422
131,V C U,82461.08943730773
131,U C,4666.970762788493
131,PH P U,12949993.366518842
131,V P U,105569.40030172326
131,U P,38875.96006672079
131,V PH U,529216.4621813071
131,U PH,179916.4308598641
131,U V,1017.228928228124
131,PH C P U,5741301189.590582
131,V C P U,20087041.46722873
131,U C P,735140.0601563633
131,V C PH U,225225716.0698816
131,U C PH,3365895.3865730474
131,U C V,51084.30604988673
131,V P PH U,164783956.39322802
131,U P PH,4258308.176812258
131,U P V,84062.01259165151
131,U PH V,166308.30495603892
131,V C P PH U,84050080656.25026
131,U C P PH,782041444.4422877
131,U C P V,8318790.848907143
131,U C PH V,27369129.033400163
131,U P PH V,34625360.070202075
131,U C P PH V,7931296332.017101
132,P C U,14839482.419093711
132,PH C U,60785550.23283943
132,V C U,584283.3275992553
132,U C,44718.0
132,PH P U,5084514.412056788
132,V P U,97057.16930284176
132,U P,27516.731812619084
132,V PH U,199374.37590703345
132,U PH,42225.61840188669
132,U V,492.7973390030375
132,PH C P U,15387544077.376451
132,V C P U,192430614.2003385
132,U C P,304200.2595889206
132,V C PH U,582651924.3656017
132,U C PH,488948.61989630974
132,U C V,17591.828526169615
132,V P PH U,51565239.01099395
132,U P PH,364757.57933810586
132,U P V,11843.154405218313
132,U PH V,15188.145903231283
132,V C P PH U,252275800304.07425
132,U C P PH,14078935.51786663
132,U C P V,1152718.9335069386
132,U C PH V,1538830.8309970123
132,U P PH V,655629.6406240562
132,U C P PH V,133840560.21515375
133,PH C U,266326115.0
133,B C U,17669857.254731476
133,V C U,618795.2356783842
133,U C,64768.42030285558
133,B PH U,16000669.479177618
133,V PH U,534228.5925259392
133,U PH,127237.8558740044
133,V B U,63911.852435748784
133,U B,64651.647470739175
133,U V,829.9924846853621
133,B C PH U,78930381459.7409
133,V C PH U,2783387486.52506
133,U C PH,2183331.57580967
133,V C B U,150017332.23204646
133,U C B,1069017.1788773236
133,U C V,90556.7362670206
133,V PH B U,128995163.20541516
133,U PH B,1056292.7355322735
133,U PH V,61206.68697089948
133,U B V,27679.06335011862
133,V C PH B U,905789860919.7231
133,U C PH B,80195452.8835523
133,U C PH V,15353060.402812444
133,U C B V,5017681.202091288
133,U PH B V,3293714.156342327
133,U C PH B V,1047681737.6558468
134,P C U,4904854.151112719
134,PH C U,165407329.0999086
134,B C U,12392805.0
134,U C,16005.0
134,PH P U,5045632.578602091
134,B P U,566370.0139659345
134,U P,5019.149819682825
134,B PH U,16374213.557943575
134,U PH,22296.75089070893
134,U B,35383.0
134,PH C P U,18618780738.029453
134,B C P U,1122659791.8227494
134,U C P,32644.283253208392
134,B C PH U,49159298952.00319
134,U C PH,87674.87544535447
134,U C B,143466.0
134,B P PH U,1233753378.7117088
134,U P PH,38596.490125621145
134,U P B,55647.27464435523
134,U PH B,140909.0
134,B C P PH U,6045036247757.224
134,U C P PH,386314.6631190353
134,U C P B,461645.6112425481
134,U C PH B,1040239.0
134,U P PH B,552778.3228255571
134,U C P PH B,6402104.611349958
135,P C U,164468.9477912101
135,PH C U,169562385.0
135,B C U,12392805.0
135,U C,132712.0
135,PH P U,159058.13641842062
135,B P U,24416.37237451817
135,U P,717.95609258264
135,B PH U,16636354.0
135,U PH,277348.0
135,U B,79851.0
135,PH C P U,541020878.1830965
135,B C P U,31668706.97503861
135,U C P,164468.9477912101
135,B C PH U,50642762335.0
135,U C PH,169562385.0
135,U C B,12392805.0
135,B P PH U,33982973.38834554
135,U P PH,159058.13641842062
135,U P B,24416.37237451817
135,U PH B,16636354.0
135,B C P PH U,162683990717.06674
135,U C P PH,541020878.1830965
135,U C P B,31668706.97503861
135,U C PH B,50642762335.0
135,U P PH B,33982973.38834554
135,U C P PH B,162683990717.06674
136,P C U,4117739.190132878
136,PH C U,259387556.8829852
136,B C U,17758106.272411067
136,U C,73140.23206693487
136,PH P U,3413870.528513776
136,B P U,408423.6419719334
136,U P,8129.420918233691
136,B PH U,16636354.0
136,U PH,142949.21652683755
136,U B,68936.76701583955
136,PH C P U,17902734472.05074
136,B C P U,1007725800.1093549
136,U C P,543230.9277488083
136,B C PH U,79386636600.03319
136,U C PH,3816964.410323632
136,U C B,1527600.827106707
136,B P PH U,817265660.7522839
136,U P PH,381502.0622503982
136,U P B,198454.46760365143
136,U PH B,1347671.506231632
136,B C P PH U,5917599648639.706
136,U C P PH,125125922.90535463
136,U C P B,33547382.64516434
136,U C PH B,213102256.64812225
136,U P PH B,21401962.80491169
136,U C P PH B,11513393246.22238
137,PL C P,154129.8726089858
137,P C,141116.97191959718
137,P PL,7216.844363916429
137,U P,39221.15833573381
137,B P U,1454614.6595215849
137,B U,79851.0
137,P C PL,126583.44079881892
137,U C P,140560.02759307344
137,B C P U,5133716.422259229
137,U PL P,7213.91337432657
137,B PL P U,4343616.916516075
137,B P U,1454614.6595215849
137,U C PL P,126505.70585036936
137,B C PL P U,134120.59984744707
137,B C P U,5133716.422259229
137,B PL P U,4343616.916516075
137,B C PL P U,134120.59984744707
138,P T,596.0
138,U P,89895.05142040123
138,V P U,3780456.9957663417
138,B P U,4852757.070120332
138,V U,34773.0
138,B U,78519.0
138,B V U,1603928.0
138,U T P,596.0
138,V T P U,1473148.625866728
138,B T P U,1004383.2906404566
138,V P U,3780456.99576634
138,B P U,4852757.07012033
138,B P V U,645227962.4238642
138,B U V,1603928.0
138,V T P U,1473148.625866728
138,B T P U,1004383.2906404566
138,B T P V U,155266336.55187163
138,B P U V,645227962.423864
138,B T P U V,155266336.55187163
139,P C,170538.0
139,PL C P,176470.08070500224
139,V C P,963474.0
139,PL P,7617.107007690754
139,V P,265542.0
139,B P U,4726189.733109581
139,U P,88252.99151889705
139,V PL P,342904.9563113913
139,U B,77832.24632086558
139,PL C P,135112.5828220701
139,V C P,751752.0
139,B C P U,5019104.262063128
139,U C P,170515.74634376698
139,V C PL P,5632532.986630944
139,V P PL,77031.79661276446
139,B P PL U,4701974.865258642
139,U P PL,7610.769134154305
139,B P V U,5019104.262063128
139,U P V,262176.2412561174
139,U P B,4726189.733109581
139,V C P PL,1473143.133931611
139,B C P PL U,140352.67348136293
139,U C P PL,135001.35900843647
139,B C P V U,792933.0
139,U C P V,751216.8490350368
139,U C P B,5019104.262063128
139,B P PL V U,86329.98239000484
139,U P PL V,76832.85701333436
139,U P PL B,4701974.865258642
139,U P V B,5019104.262063128
139,B C P PL V U,1648751.9592318623
139,U C P PL V,1469625.9867180649
139,U C P PL B,140352.67348136293
139,U C P V B,792933.0
139,U P PL V B,86329.98239000484
139,U C P PL V B,1648751.9592318623
140,P C,58565.96155891917
140,PL C P,170135.23353311187
140,PH C P,812032.3297576697
140,V C P,743890.120809437
140,B C U,12279603.497659435
140,U C,132712.0
140,PL P,8928.5389277088
140,PH P,79486.75319759939
140,V P,62901.80220604056
140,PH PL P,95034.29996326804
140,V PL P,321436.0685471636
140,V PH P,1429982.9585572018
140,U B,78118.7065608858
140,PL C P,157355.097791719
140,PH C P,498858.06391398894
140,V C P,407435.71222964494
140,B C P U,8718088.194646502
140,U C P,54098.40564960957
140,PH C PL P,1683646.7332619426
140,V C PL P,5126420.00218448
140,B C PL U P,172958.98324546948
140,U C PL P,159394.66245738257
140,V C PH P,5636152.99382494
140,B C PH U P,4488242.0
140,U C PH P,708061.8412951275
140,B C V U P,19073700.41055132
140,U C V P,601570.7692152356
140,U C B,12279603.497659435
140,PH P PL,87070.79098703939
140,V P PL,165777.90670814877
140,V P PH,598492.508775279
140,V PL PH P,3764760.7139743743
140,PH C P PL,1558110.582499171
140,V C P PL,2982417.972687528
140,B C P PL U,159545.27522565363
140,U C P PL,150380.60511580034
140,V C P PH,4015347.988540488
140,B C P PH U,1398721.769050798
140,U C P PH,447441.0308677213
140,B C P V U,19066511.425081182
140,U C P V,347143.3368678262
140,U C P B,8718088.194646502
140,V C PL PH P,57184711.14089609
140,B C PL PH U P,1716978.7817697113
140,U C PL PH P,1533759.259134485
140,B C PL V U P,5499591.54628887
140,U C PL V P,4010046.474203468
140,U C PL B P,172958.98324546948
140,B C PH V U P,26522651.26505685
140,U C PH V P,4218705.581144885
140,U C PH B P,4488242.0
140,U C V B P,19073700.41055132
140,V P PL PH,1832880.9088461725
140,V C P PL PH,32582545.426956654
140,B C P PL PH U,1581879.972469001
140,U C P PL PH,1462170.0045363912
140,B C P PL V U,3093958.8716161666
140,U C P PL V,2721354.169963356
140,U C P PL B,159545.27522565363
140,B C P PH V U,11843348.07193151
140,U C P PH V,3253276.617898847
140,U C P PH B,1398721.769050798
140,U C P V B,19066511.425081182
140,B C PL PH V U P,62420860.03559591
140,U C PL PH V P,41293677.23397504
140,U C PL PH B P,1716978.7817697113
140,U C PL V B P,5499591.54628887
140,U C PH V B P,26522651.26505685
140,B C P PL PH V U,33806676.8676434
140,U C P PL PH V,29275163.558686268
140,U C P PL PH B,1581879.972469001
140,U C P PL V B,3093958.8716161666
140,U C P PH V B,11843348.07193151
140,U C PL PH V B P,62420860.03559591
140,U C P PL PH V B,33806676.8676434
141,P C,173640.28949349048
141,PL C P,179909.42393120445
141,PH C P,1043973.0
141,V C P,963474.0
141,B C U,18123151.0
141,U C,171470.0
141,PL P,9309.174664971311
141,PH P,302111.7706642635
141,V P,305259.8284916387
141,PH PL P,99220.7253565939
141,V PL P,341025.491048407
141,V PH P,1432995.0
141,U B,79851.0
141,PL C P,164405.9111231916
141,PH C P,1037403.89482968
141,V C P,871602.6415117154
141,B C P U,17937027.931182344
141,U C P,153837.35236173985
141,PH C PL P,1775714.3122139534
141,V C PL P,5620201.60966487
141,B C PL U P,181618.6843857656
141,U C PL P,174251.99660870704
141,V C PH P,7283455.0
141,B C PH U P,4488242.0
141,U C PH P,905996.4064996142
141,B C V U P,19358490.957796067
141,U C V P,771911.0887003046
141,U C B,18123151.0
141,PH P PL,89741.41773404702
141,V P PL,156196.58901075195
141,V P PH,1305191.7290035873
141,V PL PH P,3992472.702831812
141,PH C P PL,1608566.8142226115
141,V C P PL,2853715.375965734
141,B C P PL U,165768.8301522431
141,U C P PL,161447.321963737
141,V C P PH,6243155.109599506
141,B C P PH U,4469863.621661497
141,U C P PH,903424.8997991324
141,B C P V U,19356633.67030832
141,U C P V,735688.7788337439
141,U C P B,17937027.931182344
141,V C PL PH P,63251228.46826517
141,B C PL PH U P,1796018.5617855529
141,U C PL PH P,1691265.4114569668
141,B C PL V U P,5838054.276306389
141,U C PL V P,4740270.732312224
141,U C PL B P,181618.6843857656
141,B C PH V U P,26553972.0
141,U C PH V P,5465234.455695824
141,U C PH B P,4488242.0
141,U C V B P,19358490.957796067
141,V P PL PH,1715502.113500244
141,V C P PL PH,30801349.85582465
141,B C P PL PH U,1623563.4235421782
141,U C P PL PH,1570131.746673789
141,B C P PL V U,2927304.5035345154
141,U C P PL V,2738802.016756264
141,U C P PL B,165768.8301522431
141,B C P PH V U,24254337.928286392
141,U C P PH V,5065706.445553458
141,U C P PH B,4469863.621661497
141,U C P V B,19356633.67030832
141,B C PL PH V U P,66298167.26218099
141,U C PL PH V P,49387362.92576003
141,U C PL PH B P,1796018.5617855529
141,U C PL V B P,5838054.276306389
141,U C PH V B P,26553972.0
141,B C P PL PH V U,31610920.259081244
141,U C P PL PH V,29355625.10652779
141,U C P PL PH B,1623563.4235421782
141,U C P PL V B,2927304.5035345154
141,U C P PH V B,24254337.928286392
141,U C PL PH V B P,66298167.26218099
141,U C P PL PH V B,31610920.259081244
142,P C,117180.27045646455
142,PL C P,186006.08961529724
142,PH C P,798884.0793537169
142,V C P,717328.7701412166
142,B C U,12248265.9502467
142,U C,130543.42776983215
142,PL P,10806.07490533619
142,PH P,237992.50963404897
142,V P,164188.77089519784
142,PH PL P,105548.50455754288
142,V PL P,358753.0462802957
142,V PH P,1411916.479426274
142,U B,79851.0
142,PL C P,186006.08961529724
142,PH C P,777623.548404525
142,V C P,632326.8607918844
142,B C P U,11983164.569297705
142,U C P,106055.23959687524
142,PH C PL P,1836701.758486509
142,V C PL P,5426966.759340239
142,B C PL U P,192032.6304228839
142,U C PL P,168803.90877562016
142,V C PH P,5411110.432966884
142,B C PH U P,4413300.942613358
142,U C PH P,697762.1110596601
142,B C V U P,19353387.43348721
142,U C V P,585230.4843128198
142,U C B,12248265.9502467
142,PH P PL,105548.50455754288
142,V P PL,358753.0462802957
142,V P PH,1146840.2662864488
142,V PL PH P,4203465.1865885295
142,PH C P PL,1836701.758486509
142,V C P PL,5426966.759340239
142,B C P PL U,192032.6304228839
142,U C P PL,168803.90877562016
142,V C P PH,5286173.849584637
142,B C P PH U,3115052.740725725
142,U C P PH,679065.1693783447
142,B C P V U,19353381.38850056
142,U C P V,514336.30118979886
142,U C P B,11983164.569297705
142,V C PL PH P,59678732.30046411
142,B C PL PH U P,1906561.457702961
142,U C PL PH P,1617392.4814473344
142,B C PL V U P,6137281.574751473
142,U C PL V P,3965085.735619032
142,U C PL B P,192032.6304228839
142,B C PH V U P,26142868.411946934
142,U C PH V P,4092183.246582759
142,U C PH B P,4413300.942613358
142,U C V B P,19353387.43348721
142,V P PL PH,4203465.1865885295
142,V C P PL PH,59678732.30046411
142,B C P PL PH U,1906561.457702961
142,U C P PL PH,1617392.4814473344
142,B C P PL V U,6137281.574751473
142,U C P PL V,3965085.735619032
142,U C P PL B,192032.6304228839
142,B C P PH V U,20828665.86347639
142,U C P PH V,3992682.912054705
142,U C P PH B,3115052.740725725
142,U C P V B,19353381.38850056
142,B C PL PH V U P,69748840.56623769
142,U C PL PH V P,40755693.66006506
142,U C PL PH B P,1906561.457702961
142,U C PL V B P,6137281.574751473
142,U C PH V B P,26142868.411946934
142,B C P PL PH V U,69748840.56623769
142,U C P PL PH V,40755693.66006506
142,U C P PL PH B,1906561.457702961
142,U C P PL V B,6137281.574751473
142,U C P PH V B,20828665.86347639
142,U C PL PH V B P,69748840.56623769
142,U C P PL PH V B,69748840.56623769
143,P C,84315.96075975017
143,PL C P,179227.42393120445
143,PH C P,1027816.0
143,V C P,925899.2429545088
143,B C U,17145489.190373674
143,U C,168728.0
143,PL P,10124.840795272765
143,PH P,96403.06513448572
143,V P,98361.93328389835
143,PH PL P,99220.7253565939
143,V PL P,308078.2098306361
143,V PH P,1310000.2009011435
143,U B,75934.11761651182
143,PL C P,178894.02452073555
143,PH C P,658084.2664161964
143,V C P,663240.4219863582
143,B C P U,13518732.480911843
143,U C P,76903.04483299243
143,PH C PL P,1766850.3122139534
143,V C PL P,5410605.10782725
143,B C PL U P,181618.6843857656
143,U C PL P,172875.2409401709
143,V C PH P,6978914.579888469
143,B C PH U P,4488242.0
143,U C PH P,893542.7542194453
143,B C V U P,18388505.52262721
143,U C V P,749783.1822279689
143,U C B,17145489.190373674
143,PH P PL,98634.68896508182
143,V P PL,308001.1897437906
143,V P PH,829646.7838742161
143,V PL PH P,3506717.3169116178
143,PH C P PL,1763439.1820570836
143,V C P PL,5410070.166043899
143,B C P PL U,181267.1614582588
143,U C P PL,172542.3788592293
143,V C P PH,6096931.067815706
143,B C P PH U,1739516.3465980133
143,U C P PH,585064.7433411747
143,B C P V U,18386006.73852252
143,U C P V,526667.1341422868
143,U C P B,13518732.480911843
143,V C PL PH P,60334088.45356419
143,B C PL PH U P,1796018.5617855529
143,U C PL PH P,1674406.073783512
143,B C PL V U P,5503406.324933163
143,U C PL V P,4585301.251221501
143,U C PL B P,181618.6843857656
143,B C PH V U P,24581787.18100801
143,U C PH V P,5297789.782953338
143,U C PH B P,4488242.0
143,U C V B P,18388505.52262721
143,V P PL PH,3505770.190073329
143,V C P PL PH,60328691.96747512
143,B C P PL PH U,1792462.4434923802
143,U C P PL PH,1671012.1381715173
143,B C P PL V U,5502871.383149813
143,U C P PL V,4584815.743754665
143,U C P PL B,181267.1614582588
143,B C P PH V U,16706668.51315696
143,U C P PH V,4561709.477055791
143,U C P PH B,1739516.3465980133
143,U C P V B,18386006.73852252
143,B C PL PH V U P,61399212.28941492
143,U C PL PH V P,47489077.41488948
143,U C PL PH B P,1796018.5617855529
143,U C PL V B P,5503406.324933163
143,U C PH V B P,24581787.18100801
143,B C P PL PH V U,61393815.80332584
143,U C P PL PH V,47485262.82692886
143,U C P PL PH B,1792462.4434923802
143,U C P PL V B,5502871.383149813
143,U C P PH V B,16706668.51315696
143,U C PL PH V B P,61399212.28941492
143,U C P PL PH V B,61393815.80332584
144,P C,146214.64342186908
144,PH C P,1043973.0
144,V C P,963474.0
144,PH P,241270.9775024519
144,V P,166268.9170152719
144,B P U,1581581.00167647
144,U P,36139.354442716925
144,V PH P,1432995.0
144,U B,69183.66666666666
144,PH C P,988315.2307199616
144,V C P,826269.9881507577
144,B C P U,5058458.890684915
144,U C P,134230.56880757844
144,V C PH P,7283455.0
144,V P PH,1162278.3093613018
144,B P PH U,4584600.942975472
144,U P PH,220306.80320109305
144,B P V U,4704967.707566558
144,U P V,133107.54979713116
144,U P B,688923.4983740028
144,V C P PH,7037939.527611537
144,B C P PH U,1043973.0
144,U C P PH,945916.7201863438
144,B C P V U,963474.0
144,U C P V,770969.4588636095
144,U C P B,1068126.4906849149
144,B P PH V U,1432995.0
144,U P PH V,1032517.4740622146
144,U P PH B,1065356.5421013932
144,U P V B,1065567.5503374815
144,B C P PH V U,7283455.0
144,U C P PH V,6828477.901607369
144,U C P PH B,1041645.167074318
144,U C P V B,954511.8087628352
144,U P PH V B,1385302.3976181422
144,U C P PH V B,7254739.241860651
145,P C,145721.51342199347
145,PL C P,141177.77248425898
145,PH C P,728773.7460626423
145,V C P,963473.688253012
145,PL P,10614.07689792027
145,PH P,59996.756244480086
145,V P,164172.50659728248
145,U P,41282.8881425999
145,PH PL P,84241.35894823328
145,V PL P,72710.57885782722
145,V PH P,369581.1223157314
145,PL C P,141177.77248425898
145,PH C P,683293.6764662398
145,V C P,824778.7069802461
145,U C P,144841.98684130074
145,PH C PL P,1248489.614559014
145,V C PL P,1266755.4481114622
145,V C PH P,5068103.441462686
145,PH P PL,84241.35894823328
145,V P PL,72710.57885782722
145,U P PL,10614.000369409554
145,V P PH,333621.5268339435
145,U P PH,59810.38808427034
145,U P V,160236.70878126792
145,V PL PH P,660365.8297802458
145,PH C P PL,1248489.614559014
145,V C P PL,1266755.4481114622
145,U C P PL,141177.38984170542
145,V C P PH,4875629.231220464
145,U C P PH,680376.2688808099
145,U C P V,821007.0645334765
145,V C PL PH P,11992825.131166384
145,V P PL PH,660365.8297802458
145,U P PL PH,84240.29006804664
145,U P PL V,72703.53823484152
145,U P PH V,332702.0233404625
145,V C P PL PH,11992825.131166384
145,U C P PL PH,1248484.270158081
145,U C P PL V,1266720.2449965335
145,U C P PH V,4866276.065738047
145,U P PL PH V,660267.4928030759
145,U C P PL PH V,11992333.446280535
146,P C,171399.0
146,PL C P,141916.40624830846
146,PH C P,1025832.5148408395
146,V C P,930042.0
146,PL P,10592.035806868606
146,PH P,289217.26993796485
146,V P,323483.6740616447
146,U P,88631.64010750376
146,PH PL P,86539.50470296337
146,V PL P,76472.5527735562
146,V PH P,1367001.316046677
146,PL C P,141916.40624830846
146,PH C P,1025832.5148408395
146,V C P,930042.0
146,U C P,171399.0
146,PH C PL P,1289724.2825922575
146,V C PL P,1308300.825483882
146,V C PH P,6994911.533024858
146,PH P PL,86539.50470296337
146,V P PL,76472.5527735562
146,U P PL,10592.035806868606
146,V P PH,1367001.316046677
146,U P PH,289217.26993796485
146,U P V,319493.3129100008
146,V PL PH P,798331.2646249132
146,PH C P PL,1289724.2825922575
146,V C P PL,1308300.825483882
146,U C P PL,141916.40624830846
146,V C P PH,6994911.533024858
146,U C P PH,1025832.5148408395
146,U C P V,930042.0
146,V C PL PH P,13926014.935806189
146,V P PL PH,798331.2646249132
146,U P PL PH,86539.50470296337
146,U P PL V,76472.5527735562
146,U P PH V,1367001.316046677
146,V C P PL PH,13926014.935806189
146,U C P PL PH,1289724.2825922575
146,U C P PL V,1308300.825483882
146,U C P PH V,6994911.533024858
146,U P PL PH V,798331.2646249132
146,U C P PL PH V,13926014.935806189
