QueryID,Tables,lpbound_Estimate
129,P PH PL,116232.32969608951
129,C P PL,102596.24710743596
129,P PH V,1496219.453571971
129,C P V,1169140.0464657713
129,C P PH,752893.6588176838
129,PH PL V,3452228.322506019
129,C PL V,3978040.6135357516
129,C PH PL,1393437.8288129792
129,C PH V,17262013.71308224
129,P PH PL V,3242725.0770068
129,C P PL V,3227001.6960379616
129,C P PH PL,1162594.4615369027
129,C P PH V,12808445.800732393
129,C PH PL V,61683570.39908007
129,C P PH PL V,50809435.298886925
130,P PL,10186.000000000015
130,C PL,173319.74187145248
130,PH PL,149349.74348706135
130,C P,172156.00000000015
130,P PH,302630.0000000007
130,C U,60194.99999999994
130,C PH,1208624.8946448064
130,C P PL,144327.93581050498
130,P PH PL,149349.74348706135
130,C PL U,88552.78121080488
130,C PH PL,2541258.4910411425
130,C P U,60194.99999999987
130,C P PH,1174991.960317176
130,C PH U,474224.82285131444
130,C P PL U,88552.78121080488
130,C P PH PL,2116173.1976552177
130,C PH PL U,1298383.5812781847
130,C P PH U,474224.82285131444
130,C P PH PL U,1298383.581278188
131,U V,34636.999999999985
131,C V,2949548.930073273
131,P V,1250433.101841116
131,PH V,31902493.865157194
131,C U,8207.000000000004
131,P U,42161.999999999935
131,PH U,274079.0000000002
131,C P,1005258.1440350162
131,C PH,31013647.239745483
131,P PH,12691774.213905625
131,C U V,2948675.167130322
131,P U V,1248017.9295106297
131,PH U V,29449375.489572093
131,C P V,442320035.9155491
131,C PH V,15018663888.973158
131,P PH V,4260505736.9199166
131,C P U,1005258.1440350187
131,C PH U,28684278.845039435
131,P PH U,11738522.327789783
131,C P PH,5333701678.485178
131,C P U V,442317691.4282832
131,C PH U V,14212592981.173283
131,P PH U V,3981900012.8654118
131,C P PH V,3105456898263.576
131,C P PH U,5103291244.429508
131,C P PH U V,3037770863172.8574
132,U V,1063.0000000000005
132,C V,1200205.0447952624
132,P V,45703.788004934555
132,PH V,253967.3189821873
132,C U,41884.99999999995
132,P U,37760.99999999998
132,PH U,90562.99999999991
132,C P,12970171.439657213
132,C PH,72072793.3298096
132,P PH,2743386.5532837277
132,C U V,29633.20847098496
132,P U V,28890.518565785565
132,PH U V,253967.3189821873
132,C P V,175376652.4162678
132,C PH V,1189010918.9625866
132,P PH V,30677115.775008373
132,C P U,259294.42241398038
132,C PH U,1998976.6799390602
132,P PH U,1734163.9196780075
132,C P PH,11536749255.444202
132,C P U V,1214344.2007832648
132,C PH U V,12356311.385919932
132,P PH U V,19579866.625204984
132,C P PH V,256009729982.57593
132,C P PH U,74182899.2782216
132,C P PH U V,1239458202.4948716
133,PH U,147664.99999999953
133,PH V,32093920.35871283
133,C PH,334206753.7134519
133,B PH,22493199.100618064
133,U V,16821.0
133,C U,61707.00000000002
133,B U,62293.99999999996
133,C V,32725864.28291057
133,B V,2177432.3931766446
133,B C,22867426.881261744
133,PH U V,1326393.7469367837
133,C PH U,2371005.721043707
133,B PH U,1150415.8448834887
133,C PH V,161957524306.71027
133,B PH V,7645135761.217649
133,B C PH,99343437170.7833
133,C U V,794678.5611641975
133,B U V,298982.00910874916
133,B C U,679171.3446691182
133,B C V,8107588999.032551
133,C PH U V,144825815.96111166
133,B PH U V,30420887.56587068
133,B C PH U,51335962.56483375
133,B C PH V,56640757725095.46
133,B C U V,20725491.091958538
133,B C PH U V,5826218800.128841
134,PH U,24896.999999999985
134,B U,11598.999999999998
134,P U,7040.000000000002
134,C U,4903.000000000004
134,B PH,22354874.27417925
134,P PH,5051497.487758458
134,C PH,207863207.07895216
134,B P,344778.50886474916
134,B C,14309901.204419225
134,C P,3242733.4812207436
134,B PH U,149947.19429759297
134,P PH U,1017942.0645032318
134,C PH U,290478.7533970134
134,B P U,25250.071258014483
134,B C U,15508.739769744374
134,C P U,29104.182689091325
134,B P PH,921154507.560828
134,B C PH,61743168242.83436
134,C P PH,12025713962.626745
134,B C P,606137387.0773008
134,B P PH U,6130760.996495913
134,B C PH U,1749466.7660740085
134,C P PH U,11965896.303835683
134,B C P U,117921.02138743096
134,B C P PH,4103062320042.3516
134,B C P PH U,77173400.33013462
135,PH U,281858.99999999895
135,B U,79850.99999999975
135,P U,872.0000000000003
135,C U,132711.99999999977
135,B PH,22493199.100618064
135,P PH,464659.13310447836
135,C PH,209138774.21897697
135,B P,39124.740817032856
135,B C,14309901.204419225
135,C P,326221.46628148423
135,B PH U,22493199.10061801
135,P PH U,464659.13310447836
135,C PH U,209138774.21897644
135,B P U,39124.740817032856
135,B C U,14309901.20441919
135,C P U,326221.46628148423
135,B P PH,73562975.27789985
135,B C PH,62166800777.49522
135,C P PH,926755816.7482209
135,B C P,47022505.57813185
135,B P PH U,73562975.27789985
135,B C PH U,62166800777.49522
135,C P PH U,926755816.7482209
135,B C P U,47022505.57813185
135,B C P PH,310595173196.4634
135,B C P PH U,310595173196.4634
136,PH U,148176.99999999965
136,B U,62293.99999999996
136,P U,42160.999999999935
136,C U,61706.99999999994
136,B PH,22493199.100618064
136,P PH,12768753.670271214
136,C PH,331191034.8308685
136,B P,876103.1371094378
136,B C,22661082.364654385
136,C P,12900443.507618904
136,B PH U,1381248.6621423354
136,P PH U,1666947.229092446
136,C PH U,3056372.805111149
136,B P U,412099.9251759196
136,B C U,753726.9242759142
136,C P U,911878.5334006937
136,B P PH,2605462085.6980963
136,B C PH,98447010404.99286
136,C P PH,57003733998.89153
136,B C P,2884704971.2199807
136,B P PH U,57428704.70762096
136,B C PH U,101246992.86169098
136,C P PH U,265809866.30563462
136,B C P U,29746734.448143262
136,B C P PH,20409199864464.383
136,B C P PH U,13399743799.44837
137,B U,79850.99999999975
137,P U,12512.999999999993
137,B P,344778.50886474916
137,C P,30056.999999999913
137,P PL,5830.000000000007
137,C PL,173319.74187145248
137,B P U,344778.50886474916
137,C P U,30056.999999999913
137,P PL U,5830.0
137,B C P,2934318.7291615023
137,B P PL,1087531.890182229
137,C P PL,61803.31192430775
137,B C P U,2934318.72916151
137,B P PL U,1087531.890182229
137,C P PL U,61803.31192430783
137,B C P PL,15862941.234855589
137,B C P PL U,15862941.234855589
138,B U,79244.99999999994
138,P U,90499.9999999998
138,U V,34788.99999999994
138,B P,4765457.116639698
138,B V,2177432.3931766446
138,P V,6834527.478706631
138,P T,596.0000000000002
138,B P U,4765457.116639698
138,B U V,2177432.3931766446
138,P U V,6834527.478706631
138,P T U,595.9999999999994
138,B P V,1509371956.4175735
138,B P T,270583.99999999994
138,P T V,424352.0000000009
138,B P U V,1509371956.417577
138,B P T U,270583.99999999994
138,P T U V,424352.0000000019
138,B P T V,192655808.0000003
138,B P T U V,192655808.0000003
139,P U,89714.0
139,B U,79244.99999999994
139,P PL,8701.000000000015
139,P V,285542.99999999895
139,C P,170789.99999999997
139,B P,4708202.024785473
139,PL V,643717.7335975756
139,C PL,187972.4375107885
139,C V,2265966.0693578264
139,P PL U,8701.000000000004
139,P U V,285542.99999999965
139,C P U,170789.99999999997
139,B P U,4708202.024785473
139,P PL V,183567.89647710198
139,C P PL,128059.05171589936
139,B P PL,3840902.098485524
139,C P V,1404035.674913566
139,B P V,43463290.914341316
139,B C P,29170247.057417437
139,C PL V,14713504.732675867
139,P PL U V,183567.89647710155
139,C P PL U,128059.05171589936
139,B P PL U,3840902.098485533
139,C P U V,1404035.6749135626
139,B P U V,43463290.91434121
139,B C P U,29170247.057417296
139,C P PL V,2701704.4877991094
139,B P PL V,81032791.49448042
139,B C P PL,56529396.6745966
139,B C P V,393800802.80402917
139,C P PL U V,2701704.4877990964
139,B P PL U V,81032791.49448042
139,B C P PL U,56529396.6745966
139,B C P U V,393800802.80402917
139,B C P PL V,1223259239.0077114
139,B C P PL U V,1223259239.0077055
140,P PL,10155.000000000005
140,C P,89929.0000000001
140,P V,143971.00000000017
140,P PH,216706.9999999999
140,C PL,147560.81289311286
140,PL V,591919.8060548397
140,PH PL,149349.74348706135
140,B U,79850.99999999975
140,B C,14309901.204419225
140,C U,132711.99999999977
140,C V,1844575.8717661859
140,C PH,969724.0729143718
140,PH V,2615381.4934535343
140,C P PL,138357.8990906638
140,P PL V,365561.6959488509
140,P PH PL,145146.43870102963
140,B C P,14055467.484403549
140,C P U,88175.99999999971
140,C P V,980456.2431312237
140,C P PH,745411.8871093034
140,P PH V,1335453.3538738308
140,B C PL,56794613.82948399
140,C PL U,147560.81289311286
140,C PL V,11411018.523011703
140,C PH PL,2163574.4702855516
140,PH PL V,10606372.895774055
140,B C U,14309901.20441919
140,B C V,469249119.3142279
140,B C PH,134669125.2868375
140,C U V,1844575.8717661859
140,C PH U,964483.6644711298
140,C PH V,19012516.9338283
140,B C P PL,52658140.20814807
140,C P PL U,138357.8990906638
140,C P PL V,5557825.877744657
140,C P PH PL,1977563.399228581
140,P PH PL V,5760050.693831433
140,B C P U,14055467.484403584
140,B C P V,276720332.35627335
140,B C P PH,128168763.11838174
140,C P U V,980456.2431312237
140,C P PH U,740536.5935839242
140,C P PH V,10630481.603004426
140,B C PL U,56794613.829484135
140,B C PL V,5203424446.493329
140,B C PH PL,894054440.2406527
140,C PL U V,11411018.523011703
140,C PH PL U,2163574.4702855567
140,C PH PL V,268644344.27344596
140,B C U V,469249119.3142279
140,B C PH U,134669125.2868375
140,B C PH V,7417256785.439343
140,C PH U V,19012516.93382821
140,B C P PL U,52658140.2081482
140,B C P PL V,2470896283.756817
140,B C P PH PL,782473144.7103161
140,C P PL U V,5557825.877744684
140,C P PH PL U,1977563.399228581
140,C P PH PL V,106426750.73625433
140,B C P U V,276720332.3562727
140,B C P PH U,128168763.11838174
140,B C P PH V,4104199868.2076716
140,C P PH U V,10630481.603004478
140,B C PL U V,5203424446.493329
140,B C PH PL U,894054440.240655
140,B C PH PL V,122501820988.6912
140,C PH PL U V,268644344.27344596
140,B C PH U V,7417256785.439343
140,B C P PL U V,2470896283.756817
140,B C P PH PL U,782473144.7103161
140,B C P PH PL V,48530598335.7319
140,C P PH PL U V,106426750.7362538
140,B C P PH U V,4104199868.2076716
140,B C PH PL U V,122501820988.6912
140,B C P PH PL U V,48530598335.7319
141,P PL,10186.000000000015
141,C P,173575.0
141,P V,313960.00000000064
141,P PH,302515.0000000009
141,C PL,173319.74187145248
141,PL V,591919.8060548397
141,PH PL,149349.74348706135
141,B U,79850.99999999975
141,B C,22867426.881261744
141,C U,171470.0000000001
141,C V,2265966.0693578264
141,C PH,1208624.8946448064
141,PH V,2629711.0586589836
141,C P PL,166761.90206801024
141,P PL V,394803.4492523936
141,P PH PL,144811.65807292057
141,B C P,22798488.374718692
141,C P U,170758.00000000003
141,C P V,1790977.8783407707
141,C P PH,1202532.025978143
141,P PH V,2216143.269737791
141,B C PL,73239834.36864726
141,C PL U,173319.74187145208
141,C PL V,13529555.600525199
141,C PH PL,2541258.4910411425
141,PH PL V,10623770.77750922
141,B C U,22867426.881261744
141,B C V,624046908.0776607
141,B C PH,195502126.01684174
141,C U V,2265966.069357832
141,C PH U,1202036.447404349
141,C PH V,22773771.24698911
141,B C P PL,68474520.69563688
141,C P PL U,166761.90206801106
141,C P PL V,6885051.747653918
141,C P PH PL,2370809.6938800835
141,P PH PL V,5699284.061338866
141,B C P U,22798488.374718692
141,B C P V,452416445.6301457
141,B C P PH,194350661.46585107
141,C P U V,1790977.8783407619
141,C P PH U,1195991.0964794168
141,C P PH V,17782298.854049537
141,B C PL U,73239834.36864726
141,B C PL V,6169477353.839511
141,B C PH PL,1106270909.4986615
141,C PL U V,13529555.60052523
141,C PH PL U,2541258.4910411425
141,C PH PL V,318667853.3988499
141,B C U V,624046908.0776622
141,B C PH U,195502126.01684222
141,B C PH V,9294817140.898563
141,C PH U V,22773771.24698911
141,B C P PL U,68474520.69563688
141,B C P PL V,3133884357.0968714
141,B C P PH PL,1023723328.8615946
141,C P PL U V,6885051.747653902
141,C P PH PL U,2370809.693880101
141,C P PH PL V,131324838.35833175
141,B C P U V,452416445.6301457
141,B C P PH U,194350661.46585155
141,B C P PH V,5937477366.18176
141,C P PH U V,17782298.85404945
141,B C PL U V,6169477353.839511
141,B C PH PL U,1106270909.4986644
141,B C PH PL V,145312541149.87607
141,C PH PL U V,318667853.3988499
141,B C PH U V,9294817140.89861
141,B C P PL U V,3133884357.0968714
141,B C P PH PL U,1023723328.8615971
141,B C P PH PL V,59884126291.39934
141,C P PH PL U V,131324838.35833143
141,B C P PH U V,5937477366.18176
141,B C PH PL U V,145312541149.87607
141,B C P PH PL U V,59884126291.39934
142,P PL,11016.999999999993
142,C P,90677.00000000003
142,P V,154617.00000000012
142,P PH,217850.99999999988
142,C PL,160035.8123148142
142,PL V,643717.7335975756
142,PH PL,161887.50440271923
142,B U,79850.99999999975
142,B C,14309901.204419225
142,C U,132711.99999999977
142,C V,1851220.877313404
142,C PH,969724.0729143718
142,PH V,2629711.0586589836
142,C P PL,156387.14548357873
142,P PL V,549783.4751418034
142,P PH PL,160991.52278283937
142,B C P,14094954.086280655
142,C P U,88891.99999999994
142,C P V,1296650.6712206637
142,C P PH,753845.1613962668
142,P PH V,1590707.246098846
142,B C PL,61747745.61065805
142,C PL U,160035.8123148142
142,C PL V,12429933.685217597
142,C PH PL,2351620.066325429
142,PH PL V,11553439.464610178
142,B C U,14309901.20441919
142,B C V,470939569.16158515
142,B C PH,134669125.2868375
142,C U V,1851220.877313395
142,C PH U,964483.6644711298
142,C PH V,19081008.711491387
142,B C P PL,60758888.1682205
142,C P PL U,156387.14548357794
142,C P PL V,9591800.07594602
142,C P PH PL,2285286.801766615
142,P PH PL V,10639689.534990346
142,B C P U,14094954.086280622
142,B C P V,367935151.50851303
142,B C P PH,129115476.7760633
142,C P U V,1296650.6712206604
142,C P PH U,748865.7985865416
142,C P PH V,14207086.00539896
142,B C PL U,61747745.6106582
142,B C PL V,5668049760.459229
142,B C PH PL,972291672.1108048
142,C PL U V,12429933.685217626
142,C PH PL U,2351620.066325429
142,C PH PL V,287974807.01570654
142,B C U V,470939569.16158515
142,B C PH U,134669125.2868375
142,B C PH V,7443977135.21662
142,C PH U V,19081008.71149129
142,B C P PL U,60758888.1682205
142,B C P PL V,4373860834.6314
142,B C P PH PL,899520344.1506705
142,C P PL U V,9591800.07594602
142,C P PH PL U,2285286.8017666093
142,C P PH PL V,198089875.5087815
142,B C P U V,367935151.50851303
142,B C P PH U,129115476.7760636
142,B C P PH V,5402521556.581441
142,C P PH U V,14207086.00539889
142,B C PL U V,5668049760.459229
142,B C PH PL U,972291672.1108048
142,B C PH PL V,131316511999.16197
142,C PH PL U V,287974807.0157051
142,B C PH U V,7443977135.21662
142,B C P PL U V,4373860834.6314
142,B C P PH PL U,899520344.1506705
142,B C P PH PL V,90328983232.00446
142,C P PH PL U V,198089875.50878102
142,B C P PH U V,5402521556.581468
142,B C PH PL U V,131316511999.16197
142,B C P PH PL U V,90328983232.00446
143,P PL,10155.000000000005
143,C P,89929.0000000001
143,P V,143971.00000000017
143,P PH,216706.9999999999
143,C PL,173319.74187145248
143,PL V,473643.0998532969
143,PH PL,149349.74348706135
143,B U,79244.99999999994
143,B C,22818783.27924061
143,C U,171470.0000000001
143,C V,1717552.0443415982
143,C PH,1208624.8946448064
143,PH V,2027130.854499989
143,C P PL,138357.8990906638
143,P PL V,365561.6959488509
143,P PH PL,145146.43870102963
143,B C P,13980472.327941816
143,C P U,88175.99999999971
143,C P V,980456.2431312237
143,C P PH,745411.8871093034
143,P PH V,1335453.3538738308
143,B C PL,72866009.14120646
143,C PL U,173319.74187145208
143,C PL V,8934348.367214026
143,C PH PL,2541258.4910411425
143,PH PL V,7015490.523281551
143,B C U,22818783.27924061
143,B C V,470473643.9091612
143,B C PH,194458993.688052
143,C U V,1717552.0443415982
143,C PH U,1202036.447404349
143,C PH V,17262013.71308224
143,B C P PL,53209379.49270654
143,C P PL U,138357.89909066344
143,C P PL V,6058852.56690331
143,C P PH PL,1977563.399228581
143,P PH PL V,5760050.693831433
143,B C P U,13980472.32794185
143,B C P V,279676385.29837734
143,B C P PH,127484898.53300019
143,C P U V,980456.2431312262
143,C P PH U,740536.5935839261
143,C P PH V,10630481.603004426
143,B C PL U,72866009.14120646
143,B C PL V,4056194158.7151656
143,B C PH PL,1101205791.4129307
143,C PL U V,8934348.367214026
143,C PH PL U,2541258.4910411425
143,C PH PL V,193516735.3562752
143,B C U V,470473643.90916234
143,B C PH U,194458993.688052
143,B C PH V,6769988346.657966
143,C PH U V,17262013.71308224
143,B C P PL U,53209379.4927064
143,B C P PL V,2750719065.374101
143,B C P PH PL,812807167.4381839
143,C P PL U V,6058852.566903295
143,C P PH PL U,1977563.399228581
143,C P PH PL V,135803408.12698507
143,B C P U V,279676385.29837734
143,B C P PH U,127484898.53300019
143,B C P PH V,4240494206.0830145
143,C P PH U V,10630481.603004426
143,B C PL U V,4056194158.7151656
143,B C PH PL U,1101205791.4129307
143,B C PH PL V,87856597851.7491
143,C PH PL U V,193516735.3562752
143,B C PH U V,6769988346.657966
143,B C P PL U V,2750719065.374101
143,B C P PH PL U,812807167.4381819
143,B C P PH PL V,61654747289.65073
143,C P PH PL U V,135803408.12698406
143,B C P PH U V,4240494206.0830145
143,B C PH PL U V,87856597851.7491
143,B C P PH PL U V,61654747289.65073
144,P U,83622.99999999999
144,B U,78071.99999999988
144,P V,328063.9999999989
144,C P,174304.99999999997
144,B P,4798324.077949289
144,P PH,303186.99999999895
144,C V,2265966.0693578264
144,PH V,2629711.0586589836
144,C PH,1208624.8946448064
144,P U V,328063.9999999997
144,C P U,174305.0000000004
144,B P U,2536775.6644547754
144,P PH U,303186.9999999997
144,C P V,2265966.0693578376
144,B P V,69994110.23999625
144,P PH V,2629711.058658977
144,B C P,29957856.940549634
144,C P PH,1208624.8946448064
144,B P PH,33273482.787003282
144,C PH V,22773771.24698911
144,C P U V,2265966.0693578376
144,B P U V,31458105.12893013
144,P PH U V,2629711.058658977
144,B C P U,13464238.774403915
144,C P PH U,1208624.8946448064
144,B P PH U,15394988.017204225
144,B C P V,766362473.985355
144,C P PH V,22773771.24698911
144,B P PH V,726849645.8850663
144,B C P PH,283283937.08765614
144,B C P U V,294771332.5170715
144,C P PH U V,22773771.24698911
144,B P PH U V,288258639.36496836
144,B C P PH U,118587104.89153482
144,B C P PH V,10048547686.03793
144,B C P PH U V,3865353112.9709015
145,P U,42188.000000000015
145,P V,154617.00000000012
145,C P,90677.00000000003
145,P PL,11017.00000000002
145,P PH,69427.00000000003
145,C V,2265966.0693578264
145,PL V,316356.63070022705
145,PH V,1006791.5044650495
145,C PL,119637.83614308639
145,C PH,431372.18860631256
145,PH PL,61166.58203614376
145,P U V,154617.00000000012
145,C P U,90676.99999999958
145,P PL U,11016.999999999993
145,P PH U,69427.00000000003
145,C P V,1296650.6712206637
145,P PL V,270192.41312257433
145,P PH V,782795.3026711072
145,C P PL,102195.755706717
145,C P PH,312394.6083897732
145,P PH PL,61166.58203614376
145,C PL V,5194274.878379192
145,C PH V,12596920.80254104
145,PH PL V,2656583.4200144266
145,C PH PL,779680.5822703523
145,C P U V,1296650.6712206604
145,P PL U V,270192.413122575
145,P PH U V,782795.3026711072
145,C P PL U,102195.75570671675
145,C P PH U,312394.60838977166
145,P PH PL U,61166.582036143685
145,C P PL V,3713436.4221960423
145,C P PH V,8246390.567692923
145,P PH PL V,2268922.5236921906
145,C P PH PL,653094.2440161691
145,C PH PL V,59051306.60801867
145,C P PL U V,3713436.4221960423
145,C P PH U V,8246390.567692944
145,P PH PL U V,2268922.5236921906
145,C P PH PL U,653094.2440161658
145,C P PH PL V,46408694.9311876
145,C P PH PL U V,46408694.93118772
146,P U,90499.9999999998
146,P V,326837.0000000007
146,C P,172156.00000000015
146,P PL,11017.00000000002
146,P PH,302630.0000000007
146,C V,2265966.0693578264
146,PL V,316356.63070022705
146,PH V,2629711.0586589836
146,C PL,119637.83614308639
146,C PH,1208624.8946448064
146,PH PL,115736.52133229905
146,P U V,326836.9999999999
146,C P U,172156.00000000015
146,P PL U,11017.00000000002
146,P PH U,302629.99999999994
146,C P V,2181331.277164013
146,P PL V,316356.63070022623
146,P PH V,2605812.4823856065
146,C P PL,116946.40682562046
146,C P PH,1174991.960317176
146,P PH PL,115736.52133229905
146,C PL V,5194274.878379192
146,C PH V,22773771.24698911
146,PH PL V,4264099.853811738
146,C PH PL,1387825.024764883
146,C P U V,2181331.277164024
146,P PL U V,316356.6307002278
146,P PH U V,2605812.4823856005
146,C P PL U,116946.40682562046
146,C P PH U,1174991.960317176
146,P PH PL U,115736.52133229905
146,C P PL V,4070165.288059169
146,C P PH V,20318918.60047534
146,P PH PL V,4254731.368208691
146,C P PH PL,1244327.044802198
146,C PH PL V,91252926.70716682
146,C P PL U V,4070165.288059149
146,C P PH U V,20318918.600475293
146,P PH PL U V,4254731.368208638
146,C P PH PL U,1244327.044802201
146,C P PH PL V,67082665.73704415
146,C P PH PL U V,67082665.73704381
